is_race_on,timestamp_ms,engine_max_rpm,engine_idle_rpm,current_engine_rpm,acceleration_x,acceleration_y,acceleration_z,velocity_x,velocity_y,velocity_z,angular_velocity_x,angular_velocity_y,angular_velocity_z,yaw,pitch,roll,norm_suspension_travel_FL,norm_suspension_travel_FR,norm_suspension_travel_RL,norm_suspension_travel_RR,tire_slip_ratio_FL,tire_slip_ratio_FR,tire_slip_ratio_RL,tire_slip_ratio_RR,wheel_rotation_speed_FL,wheel_rotation_speed_FR,wheel_rotation_speed_RL,wheel_rotation_speed_RR,wheel_on_rumble_strip_FL,wheel_on_rumble_strip_FR,wheel_on_rumble_strip_RL,wheel_on_rumble_strip_RR,wheel_in_puddle_FL,wheel_in_puddle_FR,wheel_in_puddle_RL,wheel_in_puddle_RR,surface_rumble_FL,surface_rumble_FR,surface_rumble_RL,surface_rumble_RR,tire_slip_angle_FL,tire_slip_angle_FR,tire_slip_angle_RL,tire_slip_angle_RR,tire_combined_slip_FL,tire_combined_slip_FR,tire_combined_slip_RL,tire_combined_slip_RR,suspension_travel_meters_FL,suspension_travel_meters_FR,suspension_travel_meters_RL,suspension_travel_meters_RR,car_ordinal,car_class,car_performance_index,drivetrain_type,num_cylinders,position_x,position_y,position_z,speed,power,torque,tire_temp_FL,tire_temp_FR,tire_temp_RL,tire_temp_RR,boost,fuel,dist_traveled,best_lap_time,last_lap_time,cur_lap_time,cur_race_time,lap_no,race_pos,accel,brake,clutch,handbrake,gear,steer,norm_driving_line,norm_ai_brake_diff 
1,880390,9999.9951171875,849.6089477539062,5918.54345703125,3.8666698932647705,-1.87340247631073,-3.0366640090942383,0.08111190795898438,-0.006042860448360443,62.78768539428711,0.0437161847949028,0.07501552999019623,-0.012230854481458664,-2.385066270828247,0.022788776084780693,-0.027359139174222946,0.5097944736480713,0.4282176196575165,0.5017249584197998,0.4219573438167572,-0.013832100667059422,-0.01573401317000389,-0.014532869681715965,-0.01581738516688347,189.7970733642578,189.36727905273438,176.49490356445312,176.1220245361328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33621150255203247,0.356575608253479,0.054857585579156876,0.058271583169698715,0.33649590611457825,0.35692256689071655,0.056749969720840454,0.06038018688559532,0.004539567977190018,-0.0013615284115076065,0.005532179027795792,1.4316290616989136e-05,2616,4,884,2,12,-6496.45458984375,184.5106964111328,-1120.86279296875,62.787742614746094,-130623.3984375,-210.72232055664062,173.67437744140625,173.81227111816406,176.34439086914062,176.34439086914062,-14.699999809265137,1.0,0.0,0.0,0.0,0.0,361.7875671386719,0,0,0,0,0,0,6,76,0,0
1,880421,9999.9951171875,849.6089477539062,5904.681640625,6.4077043533325195,-2.8296005725860596,-1.833178997039795,0.10318374633789062,-0.0021873321384191513,62.68942642211914,0.07317718863487244,0.1297689974308014,-0.0017581619322299957,-2.381093740463257,0.025273529812693596,-0.02747565135359764,0.49064117670059204,0.41259780526161194,0.4695172905921936,0.3959364593029022,-0.016653425991535187,-0.02404458448290825,-0.01872081495821476,-0.019869180396199226,189.45433044433594,188.6378936767578,176.25433349609375,175.62159729003906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5075607299804688,0.5601860284805298,0.09056234359741211,0.09702251851558685,0.5078338384628296,0.5607017874717712,0.09247706085443497,0.09903611987829208,0.0031540580093860626,-0.002491433173418045,0.0033042393624782562,-0.0017856582999229431,2616,4,884,2,12,-6498.13134765625,184.45199584960938,-1122.62646484375,62.68950653076172,-129967.59375,-210.15426635742188,173.66925048828125,173.79345703125,176.31979370117188,176.31979370117188,-14.699999809265137,1.0,0.0,0.0,0.0,0.0,361.82635498046875,0,0,0,0,0,0,6,100,0,0
1,880468,9999.9951171875,849.6089477539062,5885.89501953125,6.27333927154541,-4.598550319671631,-2.679698944091797,-0.01456451416015625,-0.02382417768239975,62.595428466796875,0.11688520014286041,0.15728545188903809,-0.014117401093244553,-2.3752362728118896,0.02897043526172638,-0.02757289446890354,0.4756115972995758,0.37206897139549255,0.4507911503314972,0.3810189962387085,-0.036302439868450165,-0.07239824533462524,-0.021232524886727333,-0.022856945171952248,188.7185821533203,187.28805541992188,175.97067260742188,175.19248962402344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7595371007919312,0.8473018407821655,0.14435896277427673,0.1546860784292221,0.7604041695594788,0.850389301776886,0.1459120661020279,0.15636567771434784,0.0020668506622314453,-0.005423203110694885,0.0020088739693164825,-0.0028175637125968933,2616,4,884,2,12,-6499.83447265625,184.3848419189453,-1124.4024658203125,62.595436096191406,-129051.34375,-209.33578491210938,173.6904296875,173.79273986816406,176.2931671142578,176.2931671142578,-14.699999809265137,1.0,0.0,0.0,0.0,0.0,361.86566162109375,0,0,0,0,0,0,6,109,0,0
1,880500,9999.9951171875,849.6089477539062,5865.30322265625,6.0923919677734375,-6.617187023162842,-2.791779041290283,-0.1889514923095703,-0.012387081980705261,62.50390625,0.13217966258525848,0.18323670327663422,-0.0214078426361084,-2.368903398513794,0.034499164670705795,-0.02817624621093273,0.39942654967308044,0.29193639755249023,0.44037654995918274,0.3588258624076843,-0.03500615060329437,-0.0696103423833847,-0.04867696762084961,-0.05840107798576355,188.4677276611328,186.96539306640625,175.314697265625,174.2779541015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7716209888458252,0.8493636250495911,0.1926281750202179,0.20681585371494293,0.7724146246910095,0.8522113561630249,0.19868332147598267,0.21490342915058136,-0.003444213420152664,-0.011219820939004421,0.0012884512543678284,-0.004352755844593048,2616,4,884,2,12,-6501.537109375,184.30636596679688,-1126.1651611328125,62.504188537597656,-128055.296875,-208.4634246826172,173.71994018554688,173.8017578125,176.2676544189453,176.2676544189453,-14.699999809265137,1.0,0.0,0.0,0.0,0.0,361.9048767089844,0,0,0,0,0,0,6,105,0,0
1,880546,9999.9951171875,849.6089477539062,5865.1259765625,7.565149307250977,-7.020510673522949,-2.428917169570923,-0.3829307556152344,-0.01840248703956604,62.39478302001953,0.09145573526620865,0.24883586168289185,-0.0035140402615070343,-2.360536813735962,0.03910442814230919,-0.02837391383945942,0.4034770131111145,0.28961893916130066,0.37572047114372253,0.2937197685241699,-0.02201753854751587,-0.033636488020420074,-0.033511824905872345,-0.04817613959312439,188.5821075439453,187.0638885498047,175.43894958496094,174.03977966308594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6904593706130981,0.7704922556877136,0.21418385207653046,0.23447345197200775,0.6908103227615356,0.7712261080741882,0.21678967773914337,0.23937155306339264,-0.0031512118875980377,-0.011387461796402931,-0.0031840838491916656,-0.008856423199176788,2616,4,884,2,12,-6503.24365234375,184.21522521972656,-1127.9176025390625,62.395957946777344,-128012.765625,-208.42608642578125,173.77362060546875,173.833984375,176.234130859375,176.234130859375,-14.699999809265137,1.0,0.0,0.0,0.0,0.0,361.944091796875,0,0,0,0,0,0,6,98,0,0
1,880593,9999.9951171875,849.6089477539062,5863.94921875,10.263530731201172,-5.708187103271484,-2.622490406036377,-0.6136016845703125,-0.009419173002243042,62.278099060058594,0.05090302973985672,0.3219101130962372,0.013167863711714745,-2.349222183227539,0.04214605316519737,-0.02770117111504078,0.42153170704841614,0.29071831703186035,0.3785388171672821,0.27800384163856506,-0.014255938120186329,-0.022142834961414337,-0.02175523340702057,-0.025696750730276108,188.694091796875,186.8524932861328,175.50091552734375,173.91880798339844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.565268337726593,0.6391817927360535,0.2276337891817093,0.2515271008014679,0.5654480457305908,0.6395652294158936,0.22867101430892944,0.25283631682395935,-0.0018451735377311707,-0.011307933367788792,-0.0029891282320022583,-0.009943559765815735,2616,4,884,2,12,-6504.9716796875,184.1146240234375,-1129.6685791015625,62.2811164855957,-127969.7109375,-208.3883056640625,173.8456268310547,173.873046875,176.22439575195312,176.22439575195312,-14.699999809265137,1.0,0.0,0.0,0.0,0.0,361.98358154296875,0,0,0,0,0,0,6,81,0,0
1,880625,9999.9951171875,849.6089477539062,5857.65966796875,12.532608985900879,-3.653088331222534,-2.493129253387451,-0.908050537109375,0.013907194137573242,62.158790588378906,0.012306914664804935,0.38905081152915955,0.024293094873428345,-2.3350398540496826,0.043748535215854645,-0.026288745924830437,0.4974139630794525,0.3539464473724365,0.3904174864292145,0.26829153299331665,-0.010467801243066788,-0.0151244280859828,-0.01763128489255905,-0.01967657171189785,188.72439575195312,186.58004760742188,175.42308044433594,173.5478057861328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43449243903160095,0.4883495569229126,0.24597296118736267,0.2774382531642914,0.4346185028553009,0.4885837137699127,0.2466040551662445,0.27813515067100525,0.003643987700343132,-0.006734147667884827,-0.0021674297749996185,-0.010615400969982147,2616,4,884,2,12,-6506.7158203125,184.0093536376953,-1131.40576171875,62.16542053222656,-127679.8203125,-208.13369750976562,173.91635131835938,173.90283203125,176.23947143554688,176.23947143554688,-14.699999809265137,1.0,0.0,0.0,0.0,0.0,362.023193359375,0,0,0,0,0,0,6,0,0,0
1,880656,9999.9951171875,849.6089477539062,5852.24853515625,13.578207015991211,-1.599408745765686,-2.0838608741760254,-1.3349246978759766,0.021153926849365234,62.047027587890625,-0.01155738066881895,0.3492891788482666,0.014155633747577667,-2.319972038269043,0.04397030174732208,-0.02497338503599167,0.5903796553611755,0.4532971680164337,0.44464319944381714,0.30503925681114197,-0.007694823667407036,-0.011615949682891369,-0.013988325372338295,-0.01595214381814003,188.54066467285156,186.60702514648438,175.12864685058594,173.43231201171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12446466833353043,0.13230744004249573,0.2323298156261444,0.2576161324977875,0.12470230460166931,0.1328163743019104,0.2327505499124527,0.25810956954956055,0.010368924587965012,0.00045267120003700256,0.0015835948288440704,-0.008073404431343079,2616,4,884,2,12,-6508.4677734375,183.9035186767578,-1133.11962890625,62.06138229370117,-127430.8359375,-207.91477966308594,173.93978881835938,173.89540100097656,176.27166748046875,176.27166748046875,-14.699999809265137,1.0,0.0,0.0,0.0,0.0,362.06268310546875,0,0,0,0,0,0,6,0,0,0
1,880703,9999.9951171875,849.6089477539062,5840.69140625,14.238712310791016,-0.9055797457695007,-1.7869796752929688,-1.532562255859375,0.022503554821014404,61.943145751953125,0.02151537500321865,0.2666192352771759,0.02217068150639534,-2.307917594909668,0.044382594525814056,-0.02358817681670189,0.6358002424240112,0.5024518370628357,0.5263038873672485,0.3875890374183655,-0.008755749091506004,-0.019704753533005714,-0.01341450959444046,-0.016831032931804657,187.96238708496094,186.35958862304688,174.61952209472656,173.29220581054688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1818322390317917,0.20699754357337952,0.2496793270111084,0.27704355120658875,0.1820429265499115,0.20793330669403076,0.2500394284725189,0.27755436301231384,0.01365455612540245,0.004008416086435318,0.007232412695884705,-0.0023630857467651367,2616,4,884,2,12,-6510.2314453125,183.7978057861328,-1134.816162109375,61.96210861206055,-126893.3828125,-207.4415283203125,173.9132080078125,173.84808349609375,176.3151092529297,176.3151092529297,-14.699999809265137,1.0,0.0,0.0,0.0,0.0,362.1021728515625,0,0,0,0,0,0,6,0,0,0
1,880734,9999.9951171875,849.6089477539062,5829.39794921875,13.906643867492676,-1.4856809377670288,-1.9834141731262207,-1.5800552368164062,0.028760910034179688,61.845252990722656,0.036066487431526184,0.20722733438014984,0.004043392837047577,-2.298832654953003,0.04598352685570717,-0.02269831672310829,0.573329746723175,0.4386855959892273,0.5787246227264404,0.4479166567325592,-0.0085787707939744,-0.01876894012093544,-0.017258604988455772,-0.023031720891594887,187.49362182617188,186.23971557617188,174.13047790527344,173.04624938964844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2034776359796524,0.22850118577480316,0.2611936926841736,0.288074791431427,0.20365840196609497,0.22927072644233704,0.26176324486732483,0.2889940142631531,0.009135570377111435,-0.0006042979657649994,0.010858580470085144,0.0018100328743457794,2616,4,884,2,12,-6512.001953125,183.6900634765625,-1136.4903564453125,61.86543655395508,-126352.0390625,-206.9638214111328,173.89407348632812,173.7965545654297,176.34872436523438,176.34872436523438,-14.699999809265137,1.0,0.0,0.0,0.0,0.0,362.1415710449219,0,0,0,0,0,0,6,0,0,0
1,880781,9999.9951171875,849.6089477539062,5821.931640625,13.040218353271484,-1.6334782838821411,-2.664766311645508,-1.526376724243164,0.012757480144500732,61.74888229370117,0.006955002900213003,0.17404627799987793,-0.013663453981280327,-2.291391611099243,0.046913087368011475,-0.02263028733432293,0.5530033111572266,0.39185866713523865,0.534877598285675,0.40705305337905884,-0.00821523368358612,-0.01483337301760912,-0.015325825661420822,-0.022782452404499054,187.14303588867188,186.1129913330078,173.83628845214844,172.89512634277344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20416544377803802,0.22402086853981018,0.24302197992801666,0.269618421792984,0.2043306678533554,0.22451142966747284,0.24350474774837494,0.2705792486667633,0.007665202021598816,-0.003991657868027687,0.007825493812561035,-0.0010166764259338379,2616,4,884,2,12,-6513.7744140625,183.5794677734375,-1138.1390380859375,61.76774597167969,-125991.640625,-206.64523315429688,173.88720703125,173.75936889648438,176.3699951171875,176.3699951171875,-14.699999809265137,1.0,0.0,0.0,0.0,0.0,362.1807861328125,0,0,0,0,0,0,6,0,0,0
1,880828,9999.9951171875,849.6089477539062,5813.63427734375,13.876293182373047,-1.163366675376892,-2.6057024002075195,-1.3644161224365234,0.004562437534332275,61.65586471557617,0.017300019040703773,0.1271466761827469,-0.01732841320335865,-2.28554105758667,0.04735630005598068,-0.022952858358621597,0.5725855827331543,0.3876964747905731,0.5026988387107849,0.36521056294441223,-0.009524364024400711,-0.017991285771131516,-0.012815680354833603,-0.018739132210612297,186.70828247070312,185.89804077148438,173.4952392578125,172.7962646484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19969895482063293,0.21731945872306824,0.21062234044075012,0.23242780566215515,0.19992595911026,0.21806290745735168,0.2110118716955185,0.23318198323249817,0.00908173993229866,-0.004292741417884827,0.005599547177553177,-0.003911100327968597,2616,4,884,2,12,-6515.548828125,183.46774291992188,-1139.761474609375,61.67095947265625,-125612.109375,-206.3092498779297,173.87905883789062,173.7236785888672,176.40150451660156,176.40150451660156,-14.699999809265137,1.0,0.0,0.0,0.0,0.0,362.21978759765625,0,0,0,0,0,0,6,0,0,0
1,880859,9999.9951171875,849.6089477539062,5802.486328125,13.422737121582031,-1.8759589195251465,-1.1520819664001465,-1.1831226348876953,0.005082488059997559,61.571014404296875,0.06849797815084457,0.07610062509775162,-0.018061725422739983,-2.2817485332489014,0.04912663996219635,-0.02349470742046833,0.5599727034568787,0.36212849617004395,0.5151383876800537,0.35673075914382935,-0.014423304237425327,-0.025174036622047424,-0.014362229965627193,-0.02144341543316841,186.19195556640625,185.634521484375,173.06781005859375,172.5897674560547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19470074772834778,0.2056087851524353,0.18599502742290497,0.20175909996032715,0.1952342540025711,0.20714417099952698,0.18654870986938477,0.20289543271064758,0.008169353008270264,-0.006142275407910347,0.006460048258304596,-0.00449768453836441,2616,4,884,2,12,-6517.314453125,183.35458374023438,-1141.3514404296875,61.582374572753906,-125125.7578125,-205.89527893066406,173.85159301757812,173.67709350585938,176.42588806152344,176.42588806152344,-14.699999809265137,1.0,0.0,0.0,0.0,0.0,362.2583923339844,0,0,0,0,0,0,6,0,0,0
1,880890,9999.9951171875,849.6089477539062,5790.2705078125,10.065389633178711,-4.082091808319092,-2.225433349609375,-1.0348529815673828,0.006466567516326904,61.4935302734375,0.11781616508960724,0.037986259907484055,-0.01732952520251274,-2.2797820568084717,0.05296185612678528,-0.024063603952527046,0.4732271730899811,0.319120317697525,0.5151427984237671,0.3384033143520355,-0.0185517817735672,-0.03566288575530052,-0.02095644921064377,-0.03053380735218525,185.78086853027344,185.34327697753906,172.61187744140625,172.28094482421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17764943838119507,0.19070175290107727,0.16883708536624908,0.1778630018234253,0.1786154806613922,0.1940077245235443,0.17013269662857056,0.18046484887599945,0.0018943659961223602,-0.009253395721316338,0.006460350006818771,-0.0057654716074466705,2616,4,884,2,12,-6519.08154296875,183.23483276367188,-1142.9254150390625,61.502235412597656,-124514.90625,-205.3414764404297,173.80422973632812,173.62042236328125,176.42520141601562,176.42520141601562,-14.699999809265137,1.0,0.0,0.0,0.0,0.0,362.2969055175781,0,0,0,0,0,0,6,0,0,0
1,880921,9999.9951171875,849.6089477539062,5781.22412109375,7.581603527069092,-5.156911373138428,-2.4044251441955566,-0.9031410217285156,0.008024394512176514,61.41694641113281,0.06418146193027496,0.04513130336999893,-0.0248928964138031,-2.2783613204956055,0.05671015381813049,-0.024650324136018753,0.4325695335865021,0.2774711847305298,0.44675412774086,0.3077435791492462,-0.010095843113958836,-0.016411248594522476,-0.038157567381858826,-0.0454375222325325,185.71011352539062,185.37745666503906,172.21517944335938,171.88839721679688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14235790073871613,0.15290644764900208,0.15700021386146545,0.16126364469528198,0.1427154392004013,0.1537846326828003,0.16157062351703644,0.16754262149333954,-0.0010467208921909332,-0.012266202829778194,0.001729615032672882,-0.007886335253715515,2616,4,884,2,12,-6520.84716796875,183.1062774658203,-1144.4862060546875,61.42357635498047,-124061.9765625,-204.93154907226562,173.76995849609375,173.5682373046875,176.3971710205078,176.3971710205078,-14.699999809265137,1.0,0.0,0.0,0.0,0.0,362.3352966308594,0,0,0,0,0,0,6,0,0,0
1,880968,9999.9951171875,849.6089477539062,5782.984375,8.763284683227539,-3.7996723651885986,-1.4112637042999268,-0.7329921722412109,8.404254913330078e-05,61.334049224853516,0.018410833552479744,0.04468202963471413,-0.043506741523742676,-2.2766151428222656,0.0581163689494133,-0.02585727907717228,0.4984205961227417,0.3193015456199646,0.3958553075790405,0.26948225498199463,-0.00844633486121893,-0.012686263769865036,-0.0160168819129467,-0.020492862910032272,185.52780151367188,185.22792053222656,172.3463134765625,172.06710815429688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12003660947084427,0.1259147822856903,0.12001933157444,0.1252700835466385,0.12033340334892273,0.1265522539615631,0.12108335644006729,0.1269352287054062,0.003716805949807167,-0.00924028642475605,-0.0017912723124027252,-0.010533034801483154,2616,4,884,2,12,-6522.59375,182.97315979003906,-1146.017333984375,61.33842849731445,-124173.609375,-205.03530883789062,173.74871826171875,173.52566528320312,176.3731689453125,176.3731689453125,-14.699999809265137,1.0,0.0,0.0,0.0,0.0,362.3731994628906,0,0,0,0,0,0,6,1,0,0
1,881000,9999.9951171875,849.6089477539062,5776.8486328125,8.50487232208252,-2.1876559257507324,-1.923110008239746,-0.5462188720703125,0.005164146423339844,61.25438690185547,0.005098642781376839,0.039483632892370224,-0.04756905883550644,-2.2750566005706787,0.058499861508607864,-0.027534736320376396,0.5699069499969482,0.3941948115825653,0.4280257225036621,0.2929820716381073,-0.008968165144324303,-0.011705327779054642,-0.013499919325113297,-0.016733374446630478,185.27317810058594,185.0224609375,172.15780639648438,171.92091369628906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12213446944952011,0.12597806751728058,0.09406580030918121,0.09807252883911133,0.12246328592300415,0.12652070820331573,0.09502958506345749,0.09948983043432236,0.008887972682714462,-0.0038226675242185593,0.000434093177318573,-0.00890745222568512,2616,4,884,2,12,-6524.33544921875,182.83912658691406,-1147.5302734375,61.25681686401367,-123898.53125,-204.7936248779297,173.72601318359375,173.48583984375,176.3642578125,176.3642578125,-14.699999809265137,1.0,0.0,0.0,0.0,0.0,362.410888671875,0,0,0,0,0,0,6,5,0,0
1,881031,9999.9951171875,849.6089477539062,5768.96923828125,7.8062286376953125,-1.3735936880111694,-1.586258888244629,-0.3820648193359375,0.004197120666503906,61.176536560058594,0.01577341929078102,0.04048564285039902,-0.034438133239746094,-2.273588180541992,0.05887073278427124,-0.02899167872965336,0.5532050132751465,0.4144117832183838,0.4927688539028168,0.3550487458705902,-0.010828700847923756,-0.012717549689114094,-0.013570419512689114,-0.016310816630721092,184.9979248046875,184.75355529785156,171.9309539794922,171.69647216796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13783912360668182,0.14093762636184692,0.07592146843671799,0.07919643074274063,0.13826382160186768,0.1415102481842041,0.07712474465370178,0.08085862547159195,0.007679793983697891,-0.0023602135479450226,0.0049126483500003815,-0.004614036530256271,2616,4,884,2,12,-6526.072265625,182.7052459716797,-1149.025634765625,61.177730560302734,-123534.875,-204.46998596191406,173.6982421875,173.4476318359375,176.35568237304688,176.35568237304688,-14.699999809265137,1.0,0.0,0.0,0.0,0.0,362.4483947753906,0,0,0,0,0,0,6,11,0,0
1,881078,9999.9951171875,849.6089477539062,5760.705078125,5.991480350494385,-1.7111964225769043,-3.4573349952697754,-0.271026611328125,0.001993536949157715,61.10124588012695,0.03304062783718109,0.048168543726205826,-0.013902689330279827,-2.2719767093658447,0.059857357293367386,-0.02974514663219452,0.41776636242866516,0.39070194959640503,0.4996679425239563,0.38077518343925476,-0.009124431759119034,-0.013331315480172634,-0.015070388093590736,-0.01898449845612049,184.80528259277344,184.4807586669922,171.6951446533203,171.41043090820312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12000000476837158,0.0,0.0,0.0,0.13359308242797852,0.14407208561897278,0.06469087302684784,0.0681426078081131,0.1339043229818344,0.14468756318092346,0.06642308086156845,0.07073772698640823,-0.002117551863193512,-0.004075333476066589,0.00538988783955574,-0.0028344281017780304,2616,4,884,2,12,-6527.7890625,182.57159423828125,-1150.49267578125,61.101844787597656,-123127.4765625,-204.0955352783203,173.67236328125,173.4083251953125,176.3408660888672,176.3408660888672,-14.699999809265137,1.0,0.0,0.0,0.0,0.0,362.4853820800781,0,0,0,0,0,0,6,15,0,0
1,881109,9999.9951171875,849.6089477539062,5748.3857421875,6.810927391052246,-2.0515332221984863,-1.46091628074646,-0.23221206665039062,-0.08974671363830566,61.026100158691406,0.011962483637034893,0.063167043030262,0.03172417730093002,-2.2697086334228516,0.059829533100128174,-0.030964428558945656,0.5379684567451477,0.3760679364204407,0.38985908031463623,0.36540254950523376,-0.06229759007692337,-0.01967320591211319,-0.02313438057899475,-0.016081588342785835,183.7913818359375,184.1315155029297,171.40478515625,171.23133850097656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12000000476837158,0.0,0.12000000476837158,0.0,0.15865671634674072,0.15692465007305145,0.06727153807878494,0.06415387988090515,0.17044924199581146,0.15815302729606628,0.07113830745220184,0.06613877415657043,0.006577610969543457,-0.0051339250057935715,-0.00220605731010437,-0.0038978196680545807,2616,4,884,2,12,-6529.50390625,182.43687438964844,-1151.947998046875,61.026611328125,-122639.2578125,-203.686279296875,173.67837524414062,173.3695068359375,176.3243408203125,176.3243408203125,-14.699999809265137,1.0,0.0,0.0,0.0,0.0,362.52227783203125,0,0,0,0,0,0,6,16,0,0
1,881140,9999.9951171875,849.6089477539062,5739.296875,4.892982482910156,-0.6881367564201355,-2.87856125831604,-0.1801300048828125,0.07912731170654297,60.94464874267578,0.046314336359500885,0.07082165032625198,-0.0903480127453804,-2.2675514221191406,0.06225373223423958,-0.032856374979019165,0.49074870347976685,0.38572344183921814,0.5116620063781738,0.3498389720916748,-0.013316918164491653,-0.008533669635653496,-0.05066506937146187,-0.012021551840007305,184.30026245117188,184.00045776367188,170.6402130126953,171.01190185546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12000000476837158,0.0,0.12000000476837158,0.0,0.1509547382593155,0.13973885774612427,0.06941602379083633,0.06288428604602814,0.15154099464416504,0.13999919593334198,0.08593912422657013,0.06402304768562317,0.0031618382781744003,-0.004435466602444649,0.006219569593667984,-0.0049744173884391785,2616,4,884,2,12,-6531.21533203125,182.29957580566406,-1153.3931884765625,60.94496154785156,-122253.390625,-203.34854125976562,173.6336669921875,173.323486328125,176.3473663330078,176.3473663330078,-14.699999809265137,1.0,0.0,0.0,0.0,0.0,362.55908203125,0,0,0,0,0,0,6,17,0,0
1,881171,9999.9951171875,849.6089477539062,5737.32275390625,4.345937728881836,-1.349896788597107,-3.193331003189087,-0.204803466796875,0.03285324573516846,60.86494827270508,0.04139859229326248,0.08892941474914551,-0.1210799589753151,-2.2644946575164795,0.06290458142757416,-0.0342361219227314,0.5660013556480408,0.40639257431030273,0.3452572822570801,0.3665684163570404,-0.028788574039936066,-0.009496605955064297,-0.00742016127333045,-0.014944969676434994,183.7047119140625,183.70379638671875,171.1708221435547,170.7165985107422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12000000476837158,0.0,0.12000000476837158,0.0,0.17526784539222717,0.16558898985385895,0.05969778820872307,0.07478241622447968,0.1776164323091507,0.1658610850572586,0.0601571686565876,0.07626114040613174,0.008605454117059708,-0.0029403064399957657,-0.005291353911161423,-0.0038171708583831787,2616,4,884,2,12,-6532.91943359375,182.16061401367188,-1154.8238525390625,60.86529541015625,-122078.7578125,-203.16552734375,173.6258544921875,173.2866973876953,176.3175048828125,176.3175048828125,-14.699999809265137,1.0,0.0,0.0,0.0,0.0,362.5956726074219,0,0,0,0,0,0,6,21,0,0
1,881218,9999.9951171875,849.6089477539062,5727.90283203125,6.177460670471191,-1.3083555698394775,-2.1620402336120605,-0.2083282470703125,0.08263593912124634,60.7885856628418,0.061480022966861725,0.11811154335737228,-0.04641014337539673,-2.260793447494507,0.06479042768478394,-0.03658181056380272,0.329982191324234,0.4068557024002075,0.5449153780937195,0.3652837872505188,-0.02503165416419506,-0.009141044691205025,-0.018777603283524513,-0.015658807009458542,183.74598693847656,183.34332275390625,170.78941345214844,170.4058074951172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12000000476837158,0.0,0.28461965918540955,0.25644806027412415,0.10211937129497528,0.09589070081710815,0.28571829199790955,0.2566109299659729,0.10383142530918121,0.09716082364320755,-0.008467670530080795,-0.0029068049043416977,0.008519846946001053,-0.003906033933162689,2616,4,884,2,12,-6534.6162109375,182.02151489257812,-1156.2391357421875,60.789005279541016,-121700.1328125,-202.84249877929688,173.60049438476562,173.26258850097656,176.33518981933594,176.33518981933594,-14.699999809265137,1.0,0.0,0.0,0.0,0.0,362.632080078125,0,0,0,0,0,0,6,35,0,0
